term,label_cold,label_deficiency,label_excess,label_external,label_hot,label_internal,label_yang,label_yin
痰黏或黄,False,False,False,False,True,False,False,False
白睛溢血等。古代医家认为目赤有三,False,False,False,False,True,False,False,False
皮肤及其他组织被染成黄色。因巩膜含有较多的弹性硬蛋白,False,False,False,False,True,False,False,False
皮肤干燥以及中枢神经系统症状为特征。,False,False,False,False,True,False,False,False
皮肤干燥是指皮肤缺乏水分令人感觉不适的现象。其症状主要为皮肤发紧,False,False,False,False,True,False,False,False
皮色苍黄,False,False,False,False,True,False,False,False
盆腔炎,False,False,False,False,True,False,False,False
盆腔炎性包块为女性盆腔脏器的炎症未得到正规治疗,False,False,False,False,True,False,False,False
盆腔炎症,False,False,False,False,True,False,False,False
目珠每遇明亮温暖场所,False,False,False,False,True,False,False,False
目赤,False,False,False,False,True,False,False,False
目赤是指眼结膜充血,False,False,False,False,True,False,False,False
目赤肿痛(swelling and pain of eye)为多种眼部疾患中的一个急性症状。古代文献根据发病原因,False,False,False,False,True,False,False,False
眦角性睑缘炎。,False,False,False,False,True,False,False,False
眼白红赤,False,False,False,False,True,False,False,False
睑弦赤烂,False,False,False,False,True,False,False,False
称为“带下病”。本病可见于现代医学的阴道炎,False,False,False,False,True,False,False,False
称为月经延长。本病相当于西医学排卵型功能失调性子宫出血病的黄体萎缩不全者,False,False,False,False,True,False,False,False
称隐性黄疸或亚临床黄疸,False,False,False,False,True,False,False,False
类风湿性关节炎。,False,False,False,False,True,False,False,False
精囊炎,False,False,False,False,True,False,False,False
素有痰疾因外感而喘咯咳唾。①痰水与热邪相搏所致的病证 《诸病源候论·痰饮诸病候》 “热痰者,False,False,False,False,True,False,False,False
紫暗的为热毒重,False,False,False,False,True,False,False,False
红为热像,False,False,False,False,True,False,False,False
组织被灼所致。,False,False,False,False,True,False,False,False
细菌性咽-扁桃体炎。狭义的上感又称普通感冒,False,False,False,False,True,False,False,False
结膜炎也可以引起畏光,False,False,False,False,True,False,False,False
结膜炎时大都有不同程度的畏光流泪。多见于角膜异物,False,False,False,False,True,False,False,False
羞明就是怕见亮光：眼睛因患角膜炎,False,False,False,False,True,False,False,False
老年性阴道炎,False,False,False,False,True,False,False,False
而且喜冷恶热。常因火邪窜络,False,False,False,False,True,False,False,False
而肉眼看不出黄疸时,False,False,False,False,True,False,False,False
而肠道炎症,False,False,False,False,True,False,False,False
而长期高热可见于败血症,False,False,False,False,True,False,False,False
肌肤枯燥。,False,False,False,False,True,False,False,False
肛温比腋温约高0.5℃左右。肛温虽比腋温准确,False,False,False,False,True,False,False,False
肛温比腋温约高0.5℃左右。若腋温超过37.4℃,False,False,False,False,True,False,False,False
肝火或阴虚火旺所致。常见于中医学的暴风客热,False,False,False,False,True,False,False,False
肝火犯肺,False,False,False,False,True,False,False,False
肝炎等。,False,False,False,False,True,False,False,False
肝胆之火,False,False,False,False,True,False,False,False
肢体失于温煦而致者,False,False,False,False,True,False,False,False
肺气失和所致。治以疏风清热为主。,False,False,False,False,True,False,False,False
肺气失和所致。症状表现为发热重,False,False,False,False,True,False,False,False
肺炎,False,False,False,False,True,False,False,False
肺炎喘嗽等。多见于西医的肺部急性炎症病变。,False,False,False,False,True,False,False,False
肺热之名出自《素问·刺热篇》：“肺热病者,False,False,False,False,True,False,False,False
肺热咳嗽属于温病学。现代医学中的呼吸道感染,False,False,False,False,True,False,False,False
肺热咳嗽是由于肺内郁热,False,False,False,False,True,False,False,False
肺痈是指由于热毒瘀结于肺,False,False,False,False,True,False,False,False
肺部有炎症。临床常伴有咳嗽,False,False,False,False,True,False,False,False
肾与膀胱气化不利。病理因素为湿热。病位在肾与膀胱。辨证时首辨淋证类别,False,False,False,False,True,False,False,False
肾小球肾炎,False,False,False,False,True,False,False,False
肾盂肾炎等。治疗尿痛首先要控制急性感染,False,False,False,False,True,False,False,False
肾脏本是水火之脏,False,False,False,False,True,False,False,False
胃热是一种中医病症,False,False,False,False,True,False,False,False
胃肠实热而引起。,False,False,False,False,True,False,False,False
胆失通降所引起的以右胁胀痛为主要临床表现的一种疾病。胆胀为肝胆系病证中常见的疾病。其临床表现与西医学所称的慢性胆囊炎,False,False,False,False,True,False,False,False
胆蕴热上薰鼻窍等所致,False,False,False,False,True,False,False,False
胰腺炎等。,False,False,False,False,True,False,False,False
胸中热,False,False,False,False,True,False,False,False
胸部刺痛多见于急性肋软骨炎,False,False,False,False,True,False,False,False
能迅速传染并引起广泛流行。故称天行赤眼。又名天行赤热,False,False,False,False,True,False,False,False
脉滑数。治宜清热化痰,False,False,False,False,True,False,False,False
脑炎等疾病,False,False,False,False,True,False,False,False
腋温36～37℃衡量。通常情况下,False,False,False,False,True,False,False,False
腋温比口温（舌下）低0.2～0.5℃,False,False,False,False,True,False,False,False
腋窝温度高于37℃,False,False,False,False,True,False,False,False
腰部神经根炎和某些腹部疾病皆可出现腰痛,False,False,False,False,True,False,False,False
膀胱炎,False,False,False,False,True,False,False,False
自觉发热,False,False,False,False,True,False,False,False
至翌日清晨则热退身凉的表现。温病后期气阴耗伤,False,False,False,False,True,False,False,False
舌上黄,False,False,False,False,True,False,False,False
舌红苔黄等热盛之症。,False,False,False,False,True,False,False,False
舌红苔黄腻,False,False,False,False,True,False,False,False
舌苔黄腻为主证。多发生于夏令季节,False,False,False,False,True,False,False,False
舌苔黄腻等。,False,False,False,False,True,False,False,False
色白带黄,False,False,False,False,True,False,False,False
苔微黄,False,False,False,False,True,False,False,False
苔薄白微黄。风热感冒多见于夏秋季,False,False,False,False,True,False,False,False
苔黄腻等。治疗可选用清热,False,False,False,False,True,False,False,False
茯苓补心汤等方。火郁而宜升发者,False,False,False,False,True,False,False,False
药物中毒,False,False,False,False,True,False,False,False
营血虚热致白发,False,False,False,False,True,False,False,False
蒸灼鼻窍,False,False,False,False,True,False,False,False
蒸达于外所致。常见于外感温热病气分阶段,False,False,False,False,True,False,False,False
虚弱而生内热,False,False,False,False,True,False,False,False
虚火上扰,False,False,False,False,True,False,False,False
虚火上浮而致,False,False,False,False,True,False,False,False
虚烦是因虚而致心胸烦热者。由伤寒汗,False,False,False,False,True,False,False,False
虚热,False,False,False,False,True,False,False,False
虹膜炎,False,False,False,False,True,False,False,False
虹膜炎等而怕见光的症状,False,False,False,False,True,False,False,False
血热（heat in blood）,False,False,False,False,True,False,False,False
衄血等。是风热之邪犯表,False,False,False,False,True,False,False,False
表现为下腹部的隐痛和钝痛。炎性包块盆腔炎腹痛在月经期也会加重,False,False,False,False,True,False,False,False
角膜炎及角膜外伤,False,False,False,False,True,False,False,False
解毒,False,False,False,False,True,False,False,False
认为由细菌或病毒感染,False,False,False,False,True,False,False,False
证名。小便颜色较正常黄,False,False,False,False,True,False,False,False
证名。指易有饥饿感。见《素问·至真要大论》。病因以胃热较为常见。治宜清胃,False,False,False,False,True,False,False,False
证名。脐下部胀满。多见于以下几种情况。如伤寒发热,False,False,False,False,True,False,False,False
